Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Total_Score_Original,Week_of_Semester,Learning_Efficiency (%)
S1532,Ali,Smith,student532@university.com,Female,22,CS,64.89,91.46,67.51,51.39,58.11,23.4,92.11,65.275,C,10.2,No,No,Bachelor's,Low,5,5.3,71.155,4,83.91983825608473
S1533,Ali,Johnson,student533@university.com,Male,20,CS,48.79,42.28,30.439999999999998,85.8,54.010000000000005,2.6,90.24,20.0,D,21.0,No,Yes,,High,5,4.9,24.954500000000003,4,73.6592817418425
S1534,John,Johnson,student534@university.com,Male,21,Business,57.58,49.05,93.16,61.07,66.88,45.7,69.48,67.2755,C,16.4,Yes,No,High School,Low,3,7.6,69.1155,18,56.57530590603902
S1535,Emma,Jones,student535@university.com,Male,20,CS,49.17,47.51,34.58,85.07,73.66,32.599999999999994,85.45,20.047555555555554,D,20.6,No,Yes,Bachelor's,Medium,1,8.2,38.95133333333333,17,74.79023550040847
S1536,Liam,Brown,student536@university.com,Female,19,Engineering,25.16,64.18,49.95,93.44,38.44,98.7,87.71,55.7265,C,29.0,No,Yes,PhD,Low,8,7.6,67.6465,19,65.94227170524243
S1537,Omar,Brown,student537@university.com,Female,21,CS,20.55,99.82,38.92,55.04,30.049999999999994,86.89999999999999,60.28,20.0,D,25.2,No,Yes,,High,10,8.9,33.360666666666674,11,77.76400303465009
S1538,Ahmed,Johnson,student538@university.com,Female,21,Mathematics,73.67,50.4,55.39,61.94,64.08,82.6,93.01,20.0,C,12.4,Yes,No,,High,2,4.4,31.18975,3,84.9076643764956
S1539,Sara,Williams,student539@university.com,Female,23,Business,56.66,48.73,61.17,51.2,56.97,50.1,72.89,50.315,D,6.4,Yes,Yes,Bachelor's,High,5,6.3,58.035,8,81.37456355393753
S1540,Omar,Williams,student540@university.com,Female,19,Engineering,86.48,94.9,68.21000000000001,52.19,26.680000000000003,80.7,50.82,20.0,C,29.2,Yes,No,Bachelor's,Medium,2,8.5,33.69133333333332,14,73.04552934370615
S1541,Sara,Smith,student541@university.com,Male,19,CS,60.47,92.92,56.730000000000004,51.48,45.97,26.7,82.17,59.45750000000001,C,19.6,No,No,Bachelor's,Medium,6,5.6,64.81750000000001,1,77.58829212393631
S1542,John,Smith,student542@university.com,Female,18,Mathematics,56.71,41.93,87.74,90.03,63.98,56.1,83.84,68.596,B,9.3,No,Yes,PhD,Medium,7,8.0,74.35600000000001,14,79.2856670732901
S1543,Sara,Jones,student543@university.com,Male,22,Engineering,60.7,85.1,65.97,64.91,52.14000000000001,39.3,77.59,63.21000000000001,C,20.7,Yes,Yes,PhD,High,7,6.8,68.01,2,71.55443773014578
S1544,Ali,Johnson,student544@university.com,Female,21,CS,63.93,79.33,30.830000000000002,74.66,75.07999999999998,17.1,60.62,20.0,D,6.1,No,Yes,Bachelor's,Medium,1,8.9,33.22333333333333,4,83.56586182624307
S1545,Liam,Smith,student545@university.com,Male,21,Business,65.22,86.06,40.279999999999994,89.39,47.53999999999999,7.3,74.11,56.5115,D,9.7,No,No,PhD,Medium,9,5.9,62.0715,19,63.766114395815904
S1546,Ahmed,Smith,student546@university.com,Female,24,CS,75.01,69.67,71.53,74.75,39.57,55.8,70.01,59.8595,C,20.8,No,No,,Medium,1,6.1,65.5795,6,73.04702569533971
S1547,Maria,Davis,student547@university.com,Female,19,Engineering,35.79,99.48,37.580000000000005,71.46,66.94,9.8,98.73,20.0,C,15.1,No,Yes,Master's,Low,8,4.8,34.1515,1,72.76413203129466
S1548,Sara,Johnson,student548@university.com,Female,19,Engineering,58.59,42.63,60.5,50.58,90.84,71.8,91.23,20.0,C,13.1,Yes,No,PhD,High,1,4.8,31.878249999999998,17,60.62251592739094
S1549,Omar,Jones,student549@university.com,Female,22,Engineering,35.11,54.06,35.53,78.4,68.32999999999998,92.1,88.09,20.55222222222222,C,21.4,No,Yes,,High,3,8.3,40.84833333333333,8,78.09593483927141
S1550,Ali,Smith,student550@university.com,Female,19,Mathematics,59.65,63.79,44.86999999999999,56.24,46.58,16.200000000000003,59.05,38.67699999999999,F,26.7,Yes,No,Master's,High,10,6.0,49.236999999999995,19,59.597462925422874
S1551,Maria,Jones,student551@university.com,Female,20,CS,55.88,66.99,73.56,88.23,39.400000000000006,47.1,66.55,60.497,C,22.0,Yes,Yes,Master's,Medium,4,7.1,66.217,1,87.86077739951358
S1552,Ahmed,Brown,student552@university.com,Male,20,CS,59.35,95.28,63.050000000000004,62.89,69.77000000000001,73.89999999999999,68.99,67.94500000000001,C,16.6,No,No,Bachelor's,Medium,9,7.8,70.185,5,85.11224136427963
S1553,Maria,Jones,student553@university.com,Female,23,CS,74.45,73.6,37.49000000000001,83.71,48.0,28.700000000000003,74.63,53.58500000000001,D,21.5,Yes,No,Bachelor's,Medium,8,6.2,59.745000000000005,16,81.7146982778708
S1554,Ali,Williams,student554@university.com,Male,20,Business,45.5,42.71,38.96,82.31,66.23,92.1,51.51,20.0,D,22.4,Yes,Yes,,Low,5,8.8,32.473333333333336,6,67.5107644021636
S1555,Liam,Williams,student555@university.com,Female,20,Mathematics,78.45,64.47,42.92999999999999,80.83,60.03,88.80000000000001,79.65,20.0,C,24.4,No,No,Bachelor's,Low,4,8.7,39.478333333333325,8,81.56498152267415
S1556,Liam,Jones,student556@university.com,Male,22,Mathematics,94.66,64.99,39.53,63.35,58.62,10.4,67.89,52.8665,F,12.7,Yes,No,Master's,Low,10,7.4,55.1865,13,90.45788184889274
S1557,Emma,Williams,student557@university.com,Male,21,Business,49.14,97.93,58.900000000000006,63.35,37.28,2.7,78.08,20.0,C,7.9,No,Yes,,Medium,9,9.0,39.82666666666667,16,65.70553423406942
S1558,Liam,Brown,student558@university.com,Male,20,Mathematics,84.47,75.95,58.05,93.15,69.35,97.6,50.45,20.0,C,22.0,No,No,,Medium,1,4.0,27.433750000000007,3,70.05092240600426
S1559,Emma,Johnson,student559@university.com,Male,23,Business,83.38,78.14,25.330000000000002,50.64,60.86999999999999,95.6,66.07,20.0,D,8.0,No,No,,High,6,4.0,22.188750000000002,19,66.32193975396392
S1560,Maria,Williams,student560@university.com,Male,19,Engineering,72.47,82.8,55.099999999999994,59.08,83.07000000000001,42.2,88.43,20.0,C,16.6,No,No,Bachelor's,Low,8,4.3,33.0635,12,79.08133362616597
S1561,John,Williams,student561@university.com,Male,20,Engineering,55.71,86.2,54.040000000000006,80.51,52.190000000000005,5.1,75.05,22.238000000000003,C,10.8,No,Yes,Bachelor's,Medium,7,8.7,41.457,16,65.99066386865653
S1562,Omar,Jones,student562@university.com,Female,23,Mathematics,53.49,78.1,57.31,90.85,79.92,61.900000000000006,89.44,75.821,C,13.3,Yes,No,Bachelor's,Low,8,7.0,77.181,11,67.18023016010056
S1563,Omar,Brown,student563@university.com,Male,22,Engineering,62.3,54.23,66.74,67.92,49.21,29.3,84.95,25.169111111111118,D,16.8,Yes,Yes,PhD,Low,3,8.6,42.793666666666674,10,79.51074614892437
S1564,Maria,Johnson,student564@university.com,Female,24,Engineering,88.89,92.44,35.16,82.67,38.99000000000001,93.7,92.75,20.0,B,27.4,Yes,No,PhD,Medium,5,4.6,27.41275,4,76.07561876821187
S1565,Sara,Jones,student565@university.com,Female,24,Engineering,23.66,83.93,47.06,77.86,64.91,79.5,50.37,20.0,D,22.0,Yes,Yes,PhD,Low,1,4.2,24.981250000000003,12,88.86345830449957
S1566,Sara,Jones,student566@university.com,Male,24,CS,26.29,84.51,78.00999999999999,53.23,81.44,65.0,63.07,64.08249999999998,C,9.3,No,Yes,,Low,8,6.7,69.00249999999998,2,80.50516743991398
S1567,Liam,Davis,student567@university.com,Male,19,Engineering,50.63,99.79,25.49,81.09,41.80999999999999,28.5,77.44,20.0,C,27.0,Yes,No,Bachelor's,Medium,2,4.9,23.293249999999997,19,58.62868486324809
S1568,Omar,Brown,student568@university.com,Female,23,CS,60.86,88.15,70.03,90.7,82.82,70.1,97.05,33.05733333333334,B,17.5,Yes,No,PhD,Medium,10,8.3,54.92600000000001,5,79.4045692825197
S1569,Omar,Johnson,student569@university.com,Male,20,Business,53.26,89.75,60.34,99.62,73.89,28.9,83.99,71.0215,B,10.1,No,No,,Low,3,6.1,76.0215,8,80.46866651586927
S1570,Emma,Brown,student570@university.com,Male,21,Business,89.01,97.08,51.019999999999996,51.48,60.150000000000006,3.8,72.83,58.361000000000004,D,18.2,No,No,Master's,High,10,7.9,62.001000000000005,7,71.73850355818928
S1571,John,Johnson,student571@university.com,Male,19,Business,6.58,49.07,74.37,83.0,84.53999999999999,50.8,56.51,60.318,D,9.8,Yes,Yes,PhD,High,2,6.6,64.958,14,74.79916847389356
S1572,Ali,Brown,student572@university.com,Male,19,Business,40.48,69.86,70.82999999999998,70.73,73.21999999999998,48.9,74.66,69.50499999999998,C,14.2,No,Yes,,High,1,6.6,70.62499999999999,3,85.44307350659676
S1573,Sara,Jones,student573@university.com,Male,24,Business,2.52,74.83,51.519999999999996,50.49,65.28999999999999,76.3,72.05,52.508999999999986,D,25.1,No,Yes,High School,Medium,2,7.4,61.06899999999999,18,67.4424709331962
S1574,Omar,Jones,student574@university.com,Male,21,Engineering,32.59,59.76,66.53999999999999,80.72,61.26,86.6,88.92,66.05099999999999,C,21.5,Yes,Yes,PhD,High,10,5.7,72.81099999999999,16,78.90776127131637
S1575,Emma,Smith,student575@university.com,Male,24,Engineering,37.99,90.36,81.02,56.12,65.52,35.4,70.67,27.063111111111116,C,16.9,Yes,Yes,Master's,Medium,2,8.7,45.93466666666667,19,72.70342614398292
S1576,Ahmed,Williams,student576@university.com,Female,19,Engineering,57.77,85.75,89.08,68.93,83.12,44.900000000000006,65.94,69.779,C,10.7,Yes,No,,Low,6,6.0,74.419,19,76.74650702934655
S1577,Emma,Davis,student577@university.com,Male,20,Business,82.49,83.25,70.72000000000001,63.07,57.69999999999999,47.0,54.49,59.519000000000005,D,12.1,No,No,PhD,Medium,4,6.0,63.03900000000001,18,77.04838220784647
S1578,Sara,Brown,student578@university.com,Female,24,Business,54.21,99.83,68.07,68.06,27.429999999999993,32.400000000000006,52.33,46.40299999999999,C,29.5,Yes,No,PhD,High,10,7.5,58.602999999999994,16,73.0210068027977
S1579,Sara,Davis,student579@university.com,Female,24,CS,59.07,55.56,37.35,74.63,91.27,74.3,71.96,61.52799999999999,D,13.6,Yes,No,High School,High,4,7.2,62.88799999999999,8,74.6874621224485
S1580,Emma,Smith,student580@university.com,Female,24,Mathematics,20.06,84.13,58.370000000000005,67.96,77.81,52.2,67.34,21.11244444444445,C,20.4,Yes,Yes,,High,1,9.0,41.74866666666667,1,79.42151758542167
S1581,Ali,Williams,student581@university.com,Female,19,Engineering,82.68,73.08,45.76,77.64,61.209999999999994,91.4,77.77,25.427555555555557,C,17.5,Yes,No,,High,10,8.3,43.48133333333333,17,79.96201783054563
S1582,Maria,Brown,student582@university.com,Male,20,Mathematics,57.29,58.78,26.770000000000003,61.93,40.39000000000001,65.0,85.6,45.49600000000001,D,5.6,Yes,No,,High,2,5.4,54.93600000000001,12,84.97829505714351
S1583,Sara,Johnson,student583@university.com,Female,21,Business,59.26,49.64,44.16,81.77,56.02,21.200000000000003,52.0,20.0,D,28.6,Yes,No,Bachelor's,Low,3,4.5,20.0,11,71.92484063936061
S1584,Emma,Williams,student584@university.com,Female,18,Business,41.36,93.75,66.33000000000001,92.69,35.459999999999994,16.5,74.81,20.0,C,7.2,Yes,Yes,High School,Low,9,4.5,29.67525,5,81.26853359745907
S1585,Omar,Jones,student585@university.com,Female,21,Business,2.14,75.73,51.459999999999994,61.2,57.91,37.2,93.1,60.3535,C,21.5,Yes,Yes,,Low,5,5.8,66.9935,12,75.51372536250942
S1586,Emma,Smith,student586@university.com,Female,20,Mathematics,61.33,89.5,62.29,75.39,36.37,34.7,72.76,55.85800000000001,C,25.3,No,No,High School,Low,4,6.4,64.81800000000001,17,77.57730730468576
S1587,John,Williams,student587@university.com,Female,22,CS,2.61,72.72,54.97999999999999,82.43,65.5,40.7,76.06,59.06049999999999,C,23.7,No,Yes,Bachelor's,Medium,10,7.2,66.2605,6,84.22919812121697
S1588,Maria,Williams,student588@university.com,Male,24,Business,82.69,53.2,46.790000000000006,78.23,31.92,18.4,74.34,20.0,D,25.2,No,No,,High,3,8.3,33.366666666666674,1,83.73124269715949
S1589,Ahmed,Jones,student589@university.com,Male,21,CS,57.58,60.25,39.260000000000005,68.28,63.3,97.8,69.49,20.0,D,23.5,No,Yes,High School,High,10,8.9,35.93166666666666,5,76.60923769401221
S1590,Ali,Brown,student590@university.com,Female,22,CS,88.8,62.89,58.800000000000004,82.11,79.5,14.6,55.51,59.079,D,16.1,No,No,High School,Low,1,6.0,61.159,14,79.21078989479959
S1591,Liam,Johnson,student591@university.com,Male,22,Engineering,25.21,98.38,40.43,51.41,53.8,65.3,56.32,44.753,D,27.4,Yes,Yes,Bachelor's,Low,1,6.7,55.033,5,77.31959102439573
S1592,Ahmed,Jones,student592@university.com,Male,20,Mathematics,8.89,40.34,58.29,68.5,38.269999999999996,1.3,58.95,39.163499999999985,F,27.8,Yes,Yes,High School,Low,10,7.0,49.40349999999999,1,94.45851494978383
S1593,Maria,Johnson,student593@university.com,Female,20,Business,52.44,99.14,45.04,76.63,53.15,40.7,89.63,70.6165,C,15.9,Yes,No,Bachelor's,Medium,8,6.8,71.5765,18,67.5213856698581
S1594,Maria,Brown,student594@university.com,Female,24,CS,36.56,98.83,36.2,51.03,56.3,30.9,63.77,20.0,D,17.1,No,Yes,PhD,Medium,10,4.5,25.875499999999995,16,78.9088005861288
S1595,Maria,Williams,student595@university.com,Female,18,Mathematics,53.9,99.77,70.47999999999999,75.38,64.14,38.2,97.41,20.0,B,17.1,No,Yes,High School,Low,9,4.6,37.75575,9,86.61083573110562
S1596,Ahmed,Johnson,student596@university.com,Male,23,Mathematics,57.42,68.6,64.62,82.71,73.95,49.8,90.51,28.198000000000004,C,12.0,Yes,No,Bachelor's,High,3,8.4,48.41700000000001,19,67.4547469565245
S1597,Omar,Smith,student597@university.com,Female,19,Business,51.11,97.83,53.49000000000001,87.96,37.74000000000001,60.0,84.23,65.27600000000001,C,7.9,No,No,Master's,Medium,9,7.4,71.436,5,88.95835355261767
S1598,Maria,Smith,student598@university.com,Male,21,Engineering,15.11,63.74,42.589999999999996,55.67,78.99,58.4,86.02,60.92,D,11.5,Yes,Yes,,Low,8,7.4,64.2,2,90.43996841255047
S1599,Emma,Jones,student599@university.com,Male,20,Engineering,79.12,41.58,44.25999999999999,99.53,65.24,63.1,52.38,20.0,D,26.1,Yes,No,,Low,1,8.1,32.97633333333333,15,83.53857441433064
S1600,Ahmed,Brown,student600@university.com,Male,21,CS,43.6,53.46,75.38,80.31,60.230000000000004,84.5,78.42,20.0,C,18.6,No,Yes,,Low,6,4.4,32.44225,7,78.25074128110936
S1601,Liam,Jones,student601@university.com,Female,23,Engineering,5.97,96.72,73.13999999999999,68.16,46.92999999999999,88.69999999999999,97.05,68.10399999999998,B,26.3,Yes,Yes,Bachelor's,High,9,6.1,78.22399999999999,4,78.9869161619784
S1602,Maria,Jones,student602@university.com,Male,23,Engineering,70.54,40.83,64.07,62.45,74.03999999999999,73.7,51.96,46.4345,D,23.6,No,No,Bachelor's,Medium,4,5.2,55.4745,1,78.53962349196729
S1603,Emma,Davis,student603@university.com,Female,24,Engineering,68.58,72.76,40.790000000000006,78.64,86.42999999999999,7.9,64.55,59.49050000000001,D,13.7,Yes,No,,High,9,7.3,60.89050000000001,13,77.98122316410486
S1604,Omar,Jones,student604@university.com,Female,22,Mathematics,3.62,44.54,67.02000000000001,94.09,85.96000000000001,96.1,52.58,58.1445,C,9.6,Yes,Yes,Bachelor's,Medium,2,5.1,64.7445,7,86.19968403644296
S1605,John,Davis,student605@university.com,Female,24,Business,57.62,57.18,46.54,76.03,60.68,94.7,78.49,60.81849999999999,D,19.2,No,No,High School,High,10,7.5,64.7785,15,80.00360453467988
S1606,Omar,Smith,student606@university.com,Female,19,Mathematics,56.9,45.29,34.84,83.07,71.26000000000002,71.2,55.81,39.741,D,28.4,No,No,High School,Medium,9,5.9,51.781,14,84.85710932408104
S1607,Liam,Smith,student607@university.com,Female,18,Mathematics,56.61,91.57,32.230000000000004,67.88,34.85,51.7,73.96,47.545,D,26.0,No,No,High School,High,1,6.2,57.305,19,77.03066197554757
S1608,Maria,Jones,student608@university.com,Male,21,Business,55.71,75.46,69.35,69.41,53.36999999999999,25.1,86.0,20.10222222222222,C,24.1,No,No,PhD,Low,4,8.1,43.053333333333335,18,71.40670821287871
S1609,Liam,Smith,student609@university.com,Male,19,Mathematics,62.03,94.13,61.239999999999995,64.31,55.58999999999999,75.6,58.22,54.38899999999998,C,24.1,Yes,No,,High,5,5.7,63.228999999999985,10,71.41411665068858
S1610,Ahmed,Brown,student610@university.com,Male,18,CS,65.33,81.3,67.51,85.28,62.84000000000001,87.8,87.77,72.88950000000001,B,18.2,Yes,No,Master's,Low,2,5.3,77.4895,9,73.81668516657467
S1611,Sara,Davis,student611@university.com,Male,21,CS,37.19,98.26,67.67999999999999,67.96,68.85,66.5,53.01,21.802666666666667,C,9.2,Yes,Yes,,High,6,8.3,42.004000000000005,8,77.86646816134606
S1612,Maria,Davis,student612@university.com,Male,19,Mathematics,37.84,70.59,48.61,59.54,52.91,62.9,57.48,53.712,F,12.1,No,Yes,High School,Low,8,7.4,56.512,10,80.67164050133938
S1613,Sara,Jones,student613@university.com,Female,20,Engineering,99.38,78.32,57.24000000000001,68.47,83.88,19.3,64.01,58.74850000000001,D,19.4,Yes,No,,Low,2,6.0,63.468500000000006,17,86.03254083616159
S1614,Emma,Smith,student614@university.com,Female,21,Mathematics,68.62,74.58,73.44,92.69,73.03,35.8,89.8,76.5195,B,12.9,No,No,PhD,High,9,6.5,78.7995,2,83.51532573370551
S1615,John,Johnson,student615@university.com,Male,19,Engineering,44.62,69.06,59.88000000000001,86.91,76.89,72.30000000000001,92.51,65.5145,B,24.5,Yes,Yes,High School,High,2,5.7,74.6745,6,77.3615740279152
S1616,Ali,Davis,student616@university.com,Male,23,Mathematics,50.83,90.76,85.91000000000001,66.73,48.53000000000001,1.7000000000000002,61.02,67.305,D,14.3,No,Yes,PhD,High,1,6.8,68.105,5,81.28478719091973
S1617,Liam,Jones,student617@university.com,Male,18,CS,59.14,78.67,40.19,95.34,64.46000000000001,64.1,54.79,20.0,D,7.8,Yes,No,PhD,High,6,4.7,25.580499999999997,9,80.58790840330943
S1618,Omar,Jones,student618@university.com,Female,19,Engineering,57.16,88.08,67.5,53.74,51.900000000000006,76.7,92.4,20.59777777777778,B,24.6,Yes,No,PhD,High,5,8.4,44.936666666666675,5,88.67216545893693
S1619,John,Brown,student619@university.com,Female,20,CS,97.25,87.18,53.92999999999999,52.49,62.77,33.5,82.47,59.014,C,22.5,Yes,No,High School,Low,10,6.8,65.254,18,51.18654755175982
S1620,Maria,Williams,student620@university.com,Female,24,Mathematics,99.34,51.46,71.64999999999999,56.37,78.63,7.6,57.89,54.132999999999996,D,11.3,No,No,PhD,Low,3,5.9,58.413,9,91.04209545577352
S1621,Sara,Williams,student621@university.com,Male,21,Business,52.25,79.01,43.900000000000006,55.82,37.92,81.89999999999999,77.89,47.2175,C,29.5,No,No,PhD,Medium,3,6.9,58.9375,17,75.80328114103995
S1622,Omar,Davis,student622@university.com,Male,21,Engineering,68.31,51.98,91.48,54.39,54.800000000000004,14.2,93.62,20.0,C,15.1,Yes,Yes,Master's,Medium,8,4.8,34.78275000000001,17,87.5743287899223
S1623,Sara,Brown,student623@university.com,Male,21,Engineering,36.14,75.0,33.32,83.07,67.71000000000001,37.1,53.48,20.0,D,22.0,Yes,Yes,,Medium,4,4.4,22.68724999999999,12,78.91542504786732
S1624,Ahmed,Brown,student624@university.com,Male,20,Mathematics,22.61,80.65,59.300000000000004,80.04,54.87,70.7,54.19,50.427499999999995,C,27.8,Yes,Yes,Master's,High,1,6.7,61.027499999999996,7,96.20069574318404
S1625,Sara,Brown,student625@university.com,Female,18,Mathematics,68.19,99.83,58.59,82.38,45.68,81.7,63.68,20.0,C,8.9,No,No,,High,4,4.4,29.668,3,84.47602617509312
S1626,Ahmed,Davis,student626@university.com,Male,21,Engineering,56.45,41.83,30.439999999999998,84.42,54.28000000000001,86.19999999999999,82.61,48.12049999999999,D,27.0,Yes,No,High School,High,6,7.3,58.080499999999994,10,83.0148205172063
S1627,Emma,Williams,student627@university.com,Male,18,Business,55.66,45.47,29.4,87.84,58.42,53.0,58.9,44.0445,F,22.6,Yes,Yes,Master's,High,2,8.0,51.3245,2,83.9759343082076
S1628,Omar,Brown,student628@university.com,Male,19,Mathematics,18.96,44.62,74.11,60.36,70.72999999999999,47.6,90.82,22.163333333333338,C,9.2,No,Yes,Bachelor's,Low,7,8.9,43.62500000000001,3,76.15203267748846
S1629,Omar,Smith,student629@university.com,Female,23,Mathematics,30.73,63.9,36.97,81.12,37.65,84.80000000000001,87.52,57.144499999999994,D,21.6,Yes,Yes,High School,Low,1,7.8,63.384499999999996,16,77.79646078079973
S1630,Ali,Jones,student630@university.com,Female,23,Mathematics,54.72,89.3,27.59,79.0,55.74000000000001,56.3,78.05,20.0,C,26.9,No,No,High School,Low,10,8.9,36.337666666666664,2,80.0125115015856
S1631,Maria,Jones,student631@university.com,Male,18,Business,5.49,90.64,75.74999999999999,97.18,57.31999999999999,57.9,55.8,20.0,B,25.0,No,Yes,,Medium,9,4.1,28.776749999999996,10,89.04533374322205
S1632,Ahmed,Johnson,student632@university.com,Female,18,Engineering,1.77,84.22,68.16000000000001,61.62,72.4,43.4,99.41,68.477,B,24.0,Yes,Yes,,Medium,2,6.8,75.917,6,79.45656141706674
S1633,Ali,Johnson,student633@university.com,Female,23,CS,67.39,93.81,40.150000000000006,52.94,79.58,37.3,74.5,20.0,D,9.0,Yes,Yes,PhD,Low,9,4.8,27.275499999999997,11,78.10861727711296
S1634,Sara,Davis,student634@university.com,Female,21,Mathematics,93.82,59.37,62.82,82.67,59.37000000000001,48.1,72.6,58.91700000000001,C,9.8,No,No,Bachelor's,Low,1,5.2,65.23700000000001,7,74.17600301315439
S1635,Sara,Davis,student635@university.com,Female,22,Business,58.52,45.29,64.45,87.01,59.53,36.5,99.78,68.7295,C,18.7,Yes,Yes,High School,Low,4,7.7,72.5295,15,80.70007243437807
S1636,Ali,Jones,student636@university.com,Female,22,Engineering,97.6,43.49,79.39,64.16,43.839999999999996,34.4,93.19,62.72399999999999,C,19.5,No,No,High School,Low,5,5.3,68.36399999999999,6,81.46475916759418
S1637,Omar,Smith,student637@university.com,Male,20,Engineering,48.72,91.13,56.959999999999994,78.54,40.03999999999999,99.4,72.82,20.0,C,28.6,No,Yes,Master's,Low,8,4.9,26.54525,9,73.99205905929742
